,Summary,Temperature (C),Apparent Temperature (C),Humidity,Pressure (millibars)
49835,Mostly Cloudy,22.38333333333334,22.38333333333334,0.55,1011.17
49837,Mostly Cloudy,21.950000000000003,21.950000000000003,0.59,1011.67
49839,Mostly Cloudy,20.811111111111103,20.811111111111103,0.58,1011.34
49842,Mostly Cloudy,15.92777777777778,15.92777777777778,0.72,1011.85
49844,Overcast,12.2,12.2,0.91,1012.48
49846,Overcast,10.738888888888887,10.738888888888887,0.93,1013.28
49847,Overcast,10.533333333333337,10.533333333333337,0.92,1013.54
49849,Overcast,12.255555555555556,12.255555555555556,0.82,1018.73
49850,Overcast,9.97777777777778,8.444444444444446,0.95,1013.64
49853,Overcast,9.883333333333333,7.727777777777776,1.0,1013.52
49858,Mostly Cloudy,10.911111111111111,10.911111111111111,0.88,1017.36
49863,Mostly Cloudy,12.916666666666666,12.916666666666666,0.82,1018.54
49864,Mostly Cloudy,12.9,12.9,0.8,1018.71
49865,Mostly Cloudy,12.872222222222224,12.872222222222224,0.82,1018.74
49867,Mostly Cloudy,12.744444444444444,12.744444444444444,0.83,1018.93
49868,Mostly Cloudy,12.683333333333332,12.683333333333332,0.83,1018.96
49870,Mostly Cloudy,12.13888888888889,12.13888888888889,0.89,1019.18
49875,Mostly Cloudy,12.055555555555555,12.055555555555555,0.83,1019.4
49876,Mostly Cloudy,12.422222222222222,12.422222222222222,0.78,1019.4
49878,Mostly Cloudy,12.17777777777778,12.17777777777778,0.72,1020.11
49884,Partly Cloudy,17.872222222222224,17.872222222222224,0.64,1021.39
49888,Partly Cloudy,19.98888888888889,19.98888888888889,0.58,1020.22
49892,Partly Cloudy,13.866666666666667,13.866666666666667,0.92,1020.7
49896,Mostly Cloudy,12.061111111111112,12.061111111111112,0.93,1021.41
49899,Mostly Cloudy,12.566666666666666,12.566666666666666,0.93,1021.03
49900,Mostly Cloudy,12.2,12.2,0.92,1021.3
49901,Partly Cloudy,12.66111111111111,12.66111111111111,0.9,1021.33
49903,Partly Cloudy,17.538888888888888,17.538888888888888,0.7,1021.61
49904,Partly Cloudy,19.93333333333333,19.93333333333333,0.61,1021.81
49915,Mostly Cloudy,19.64444444444445,19.64444444444445,0.75,1019.99
49917,Mostly Cloudy,17.572222222222223,17.572222222222223,0.9,1019.95
49927,Partly Cloudy,18.63888888888889,18.63888888888889,0.84,1020.2
49936,Partly Cloudy,25.25,25.25,0.45,1017.84
49938,Partly Cloudy,22.261111111111106,22.261111111111106,0.63,1017.76
49939,Partly Cloudy,20.366666666666664,20.366666666666664,0.65,1017.83
49941,Partly Cloudy,16.644444444444446,16.644444444444446,0.84,1018.87
49944,Overcast,12.683333333333332,12.683333333333332,1.0,1005.28
49946,Overcast,12.105555555555554,12.105555555555554,0.96,1005.5
49948,Overcast,11.594444444444443,11.594444444444443,0.96,1006.44
49950,Mostly Cloudy,11.11111111111111,11.11111111111111,0.93,1007.84
49952,Partly Cloudy,12.805555555555554,12.805555555555554,0.83,1008.53
49954,Mostly Cloudy,15.033333333333337,15.033333333333337,0.72,1009.21
49955,Mostly Cloudy,17.127777777777776,17.127777777777776,0.67,1009.31
49960,Partly Cloudy,17.983333333333334,17.983333333333334,0.58,1009.07
49962,Partly Cloudy,17.244444444444444,17.244444444444444,0.71,1008.47
49966,Clear,12.244444444444444,12.244444444444444,0.9,1008.36
49967,Partly Cloudy,14.466666666666663,14.466666666666663,0.93,1018.91
49969,Mostly Cloudy,14.36111111111111,14.36111111111111,0.91,1018.54
49971,Partly Cloudy,13.194444444444445,13.194444444444445,0.96,1019.49
49972,Clear,14.31666666666667,14.31666666666667,0.87,1019.37
49974,Partly Cloudy,17.13888888888889,17.13888888888889,0.76,1019.88
49976,Partly Cloudy,22.272222222222226,22.272222222222226,0.64,1020.07
49980,Mostly Cloudy,27.2,27.066666666666663,0.41,1019.56
49981,Mostly Cloudy,27.24444444444445,26.994444444444447,0.39,1019.17
49988,Mostly Cloudy,18.88888888888889,18.88888888888889,0.78,1018.1
49996,Mostly Cloudy,13.27777777777778,13.27777777777778,0.96,1018.86
49997,Overcast,13.872222222222222,13.872222222222222,0.93,1019.3
49998,Mostly Cloudy,17.6,17.6,0.84,1019.41
50002,Mostly Cloudy,26.088888888888885,26.088888888888885,0.49,1019.72
50003,Mostly Cloudy,27.066666666666663,27.327777777777776,0.48,1019.8
50004,Mostly Cloudy,27.61666666666666,27.37222222222222,0.41,1019.12
50005,Mostly Cloudy,27.55,27.23888888888889,0.39,1018.3
50010,Mostly Cloudy,23.75,23.75,0.5,1017.51
50019,Mostly Cloudy,15.483333333333333,15.483333333333333,0.9,1018.14
50023,Partly Cloudy,19.93333333333333,19.93333333333333,0.72,1018.99
50035,Mostly Cloudy,20.07222222222222,20.07222222222222,0.73,1017.87
50038,Overcast,18.672222222222224,18.672222222222224,0.76,1018.07
50039,Overcast,16.644444444444446,16.644444444444446,0.9,1018.7
50042,Partly Cloudy,15.011111111111113,15.011111111111113,0.9,1019.1
50044,Partly Cloudy,15.1,15.1,0.9,1019.92
50052,Mostly Cloudy,27.2,27.43333333333333,0.47,1021.1
50058,Partly Cloudy,22.066666666666663,22.066666666666663,0.65,1020.45
50061,Mostly Cloudy,18.238888888888887,18.238888888888887,0.85,1021.94
50062,Mostly Cloudy,18.044444444444448,18.044444444444448,0.86,1021.6
50063,Partly Cloudy,17.572222222222223,17.572222222222223,0.88,1022.1
50065,Clear,16.450000000000003,16.450000000000003,0.93,1019.9
50071,Partly Cloudy,21.65555555555556,21.65555555555556,0.71,1021.77
50073,Partly Cloudy,24.86111111111111,24.86111111111111,0.59,1021.71
50075,Partly Cloudy,27.10555555555556,27.338888888888885,0.47,1021.4
50078,Mostly Cloudy,27.75555555555555,28.066666666666663,0.49,1019.42
50082,Mostly Cloudy,24.05555555555556,24.05555555555556,0.62,1018.57
50083,Mostly Cloudy,22.87777777777778,22.87777777777778,0.71,1018.86
50088,Clear,16.6,16.6,0.93,1019.51
50089,Clear,15.2,15.2,0.66,1021.45
50090,Clear,15.583333333333334,15.583333333333334,0.96,1019.31
50091,Clear,14.955555555555556,14.955555555555556,0.96,1019.03
50094,Partly Cloudy,19.850000000000005,19.850000000000005,0.84,1019.73
50099,Mostly Cloudy,27.011111111111116,27.55,0.52,1020.57
50103,Partly Cloudy,25.97222222222222,25.97222222222222,0.43,1019.96
50106,Partly Cloudy,23.86666666666666,23.86666666666666,0.47,1020.23
50107,Partly Cloudy,22.28888888888889,22.28888888888889,0.53,1020.5
50110,Clear,18.49444444444445,18.49444444444445,0.62,1021.76
50111,Clear,16.916666666666668,16.916666666666668,0.65,1021.88
50112,Clear,15.294444444444444,15.294444444444444,0.62,1021.68
50113,Clear,16.95555555555556,16.95555555555556,0.79,1018.25
50114,Clear,13.638888888888888,13.638888888888888,0.63,1021.96
50115,Clear,12.47777777777778,12.47777777777778,0.67,1021.79
50116,Clear,11.905555555555557,11.905555555555557,0.68,1021.81
50117,Clear,12.555555555555555,12.555555555555555,0.7,1021.79
50118,Clear,14.8,14.8,0.56,1021.97
50119,Clear,16.849999999999998,16.849999999999998,0.5,1022.05
50120,Clear,18.81666666666667,18.81666666666667,0.47,1022.03
50121,Clear,21.016666666666666,21.016666666666666,0.41,1021.82
50122,Clear,22.583333333333336,22.583333333333336,0.38,1021.57
50123,Clear,23.82222222222222,23.82222222222222,0.36,1021.2
50125,Partly Cloudy,25.91666666666667,25.91666666666667,0.31,1020.08
50126,Partly Cloudy,26.13333333333334,26.13333333333334,0.3,1019.37
50128,Partly Cloudy,26.20555555555556,26.20555555555556,0.3,1018.11
50132,Clear,18.916666666666668,18.916666666666668,0.56,1017.36
50133,Clear,17.63888888888889,17.63888888888889,0.64,1017.48
50134,Clear,16.81666666666667,16.81666666666667,0.72,1017.85
50135,Clear,17.572222222222223,17.572222222222223,0.78,1017.65
50136,Clear,18.011111111111113,18.011111111111113,0.81,1017.45
50137,Partly Cloudy,17.733333333333334,17.733333333333334,0.79,1012.14
50138,Clear,16.549999999999997,16.549999999999997,0.87,1017.16
50139,Clear,16.52777777777778,16.52777777777778,0.87,1017.26
50140,Clear,15.655555555555557,15.655555555555557,0.9,1017.29
50141,Clear,17.11111111111111,17.11111111111111,0.87,1017.05
50142,Clear,18.8,18.8,0.78,1016.94
50143,Clear,21.022222222222226,21.022222222222226,0.69,1016.76
50144,Clear,22.71111111111111,22.71111111111111,0.62,1016.42
50145,Clear,23.86666666666666,23.86666666666666,0.55,1015.74
50146,Clear,25.038888888888884,25.038888888888884,0.5,1015.52
50151,Partly Cloudy,27.89444444444444,27.955555555555552,0.45,1012.03
50153,Partly Cloudy,27.28888888888889,27.466666666666665,0.46,1010.92
50157,Partly Cloudy,21.57777777777778,21.57777777777778,0.65,1011.34
50161,Mostly Cloudy,14.57222222222222,14.57222222222222,0.8,1013.47
50162,Partly Cloudy,17.200000000000003,17.200000000000003,0.81,1011.22
50167,Partly Cloudy,19.5,19.5,0.74,1011.98
50173,Partly Cloudy,23.511111111111106,23.511111111111106,0.62,1011.59
50174,Partly Cloudy,22.47777777777777,22.47777777777777,0.66,1011.44
50176,Partly Cloudy,21.100000000000005,21.100000000000005,0.68,1011.91
50177,Partly Cloudy,20.700000000000003,20.700000000000003,0.65,1012.53
50179,Mostly Cloudy,17.11111111111111,17.11111111111111,0.76,1013.07
50183,Overcast,14.327777777777776,14.327777777777776,0.89,1015.52
50184,Mostly Cloudy,14.305555555555555,14.305555555555555,0.83,1015.34
50185,Clear,13.283333333333331,13.283333333333331,0.9,1019.0
50187,Mostly Cloudy,13.177777777777775,13.177777777777775,0.84,1015.28
50188,Mostly Cloudy,12.716666666666669,12.716666666666669,0.87,1015.85
50192,Mostly Cloudy,16.133333333333333,16.133333333333333,0.72,1017.68
50195,Partly Cloudy,21.03888888888889,21.03888888888889,0.53,1017.81
50198,Partly Cloudy,23.81666666666667,23.81666666666667,0.41,1017.32
50206,Partly Cloudy,15.52777777777778,15.52777777777778,0.76,1019.55
50213,Mostly Cloudy,9.883333333333333,8.894444444444442,1.0,1006.18
50215,Mostly Cloudy,12.755555555555556,12.755555555555556,0.84,1006.07
50218,Mostly Cloudy,17.59444444444445,17.59444444444445,0.61,1004.89
50219,Mostly Cloudy,17.366666666666664,17.366666666666664,0.66,1004.66
50221,Mostly Cloudy,18.011111111111113,18.011111111111113,0.68,1003.97
50222,Partly Cloudy,18.033333333333328,18.033333333333328,0.71,1003.72
50224,Partly Cloudy,18.905555555555555,18.905555555555555,0.64,1003.49
50228,Partly Cloudy,12.016666666666667,12.016666666666667,0.8,1006.96
50229,Overcast,11.455555555555556,11.455555555555556,0.8,1007.48
50234,Clear,12.527777777777777,12.527777777777777,0.93,1019.77
50235,Clear,12.505555555555553,12.505555555555553,0.93,1020.14
50236,Clear,11.683333333333334,11.683333333333334,0.94,1020.34
50237,Clear,14.666666666666666,14.666666666666666,0.88,1020.55
50238,Partly Cloudy,16.977777777777778,16.977777777777778,0.82,1020.84
50241,Partly Cloudy,22.266666666666666,22.266666666666666,0.59,1021.32
50242,Partly Cloudy,23.75,23.75,0.53,1021.38
50243,Partly Cloudy,24.90555555555555,24.90555555555555,0.47,1021.01
50247,Partly Cloudy,27.68333333333333,27.57222222222222,0.43,1019.11
50248,Partly Cloudy,27.58888888888889,27.46111111111112,0.42,1018.64
50252,Partly Cloudy,20.92222222222222,20.92222222222222,0.69,1018.49
50254,Partly Cloudy,18.75555555555556,18.75555555555556,0.81,1018.86
50255,Clear,17.566666666666666,17.566666666666666,0.87,1018.81
50256,Clear,16.52777777777778,16.52777777777778,0.9,1018.8
50257,Clear,16.177777777777777,16.177777777777777,0.9,1017.58
50258,Partly Cloudy,15.372222222222224,15.372222222222224,0.9,1017.91
50264,Partly Cloudy,24.92777777777778,24.92777777777778,0.55,1016.69
50265,Partly Cloudy,26.11111111111111,26.11111111111111,0.51,1016.48
50267,Partly Cloudy,27.84444444444445,27.716666666666665,0.43,1015.88
50272,Mostly Cloudy,27.0,26.966666666666672,0.42,1012.81
50275,Mostly Cloudy,20.65555555555556,20.65555555555556,0.82,1014.95
50276,Mostly Cloudy,19.47222222222222,19.47222222222222,0.71,1013.8
50279,Overcast,9.283333333333337,6.022222222222224,0.8,1008.49
50283,Overcast,6.016666666666666,2.294444444444446,0.82,1010.54
50290,Partly Cloudy,11.538888888888891,11.538888888888891,0.64,1014.47
50291,Partly Cloudy,12.527777777777777,12.527777777777777,0.6,1014.5
50297,Mostly Cloudy,12.77777777777778,12.77777777777778,0.63,1015.12
50301,Mostly Cloudy,9.305555555555555,7.66111111111111,0.81,1017.35
50302,Mostly Cloudy,9.205555555555556,7.249999999999998,0.66,1017.87
50305,Clear,5.883333333333336,5.883333333333336,0.7,1025.95
50306,Clear,4.400000000000001,2.9611111111111104,0.82,1018.57
50308,Partly Cloudy,3.355555555555555,0.6722222222222227,0.89,1019.27
50309,Mostly Cloudy,5.955555555555555,3.938888888888891,0.79,1019.79
50311,Mostly Cloudy,9.588888888888889,7.511111111111114,0.62,1021.25
50312,Partly Cloudy,12.083333333333334,12.083333333333334,0.52,1021.83
50323,Partly Cloudy,10.477777777777778,10.477777777777778,0.53,1024.15
50324,Partly Cloudy,7.938888888888887,5.783333333333331,0.66,1024.94
50325,Clear,7.85,5.422222222222221,0.62,1025.74
50326,Clear,7.755555555555556,5.9611111111111095,0.58,1026.34
50327,Clear,6.016666666666666,3.75,0.68,1026.56
50328,Clear,5.305555555555554,5.305555555555554,0.73,1027.45
50329,Clear,4.855555555555557,3.366666666666668,0.86,1026.68
50330,Clear,6.211111111111111,4.022222222222223,0.62,1027.55
50331,Clear,4.638888888888889,2.066666666666666,0.71,1027.95
50332,Clear,3.022222222222221,1.4333333333333325,0.79,1028.02
50333,Partly Cloudy,4.638888888888889,2.8611111111111103,0.71,1028.47
50335,Partly Cloudy,10.605555555555558,10.605555555555558,0.45,1028.92
50338,Partly Cloudy,13.93888888888889,13.93888888888889,0.31,1029.28
50342,Clear,17.22222222222222,17.22222222222222,0.29,1027.9
50343,Clear,17.17222222222222,17.17222222222222,0.25,1027.49
50344,Clear,17.16111111111111,17.16111111111111,0.26,1027.18
50345,Clear,16.15555555555555,16.15555555555555,0.28,1026.98
50346,Clear,16.11111111111111,16.11111111111111,0.33,1027.08
50348,Clear,8.93888888888889,8.93888888888889,0.66,1027.48
50349,Clear,9.261111111111113,9.261111111111113,0.71,1027.29
50350,Clear,6.783333333333334,6.783333333333334,0.8,1027.36
50351,Clear,6.038888888888888,6.038888888888888,0.82,1027.29
50352,Clear,5.466666666666669,5.466666666666669,0.86,1027.09
50354,Clear,3.75,3.75,0.96,1026.1
50355,Clear,3.2222222222222205,1.5444444444444452,0.96,1025.99
50358,Clear,8.699999999999998,8.28888888888889,0.83,1024.69
50359,Partly Cloudy,12.15,12.15,0.57,1024.1
50361,Partly Cloudy,17.200000000000003,17.200000000000003,0.38,1022.89
50362,Partly Cloudy,17.727777777777774,17.727777777777774,0.33,1022.22
50366,Partly Cloudy,22.15,22.15,0.25,1019.1
50370,Partly Cloudy,15.1,15.1,0.44,1019.37
50371,Partly Cloudy,11.727777777777778,11.727777777777778,0.58,1019.9
50375,Mostly Cloudy,9.8,9.8,0.69,1020.25
50377,Mostly Cloudy,7.405555555555555,6.333333333333332,0.93,1024.62
50378,Mostly Cloudy,9.8,9.194444444444445,0.72,1019.62
50380,Mostly Cloudy,8.377777777777776,7.533333333333335,0.83,1019.39
50382,Mostly Cloudy,8.866666666666667,8.866666666666667,0.83,1018.67
50383,Mostly Cloudy,9.044444444444444,9.044444444444444,0.82,1018.8
50384,Overcast,7.866666666666664,5.761111111111109,0.95,1019.23
50385,Overcast,7.861111111111111,6.261111111111113,0.99,1019.34
50388,Overcast,8.794444444444444,6.561111111111113,0.9,1020.88
50389,Overcast,8.855555555555554,7.094444444444446,0.9,1021.11
50391,Mostly Cloudy,10.033333333333337,10.033333333333337,0.83,1021.35
50395,Mostly Cloudy,8.994444444444444,7.288888888888888,0.92,1023.83
50400,Mostly Cloudy,7.15,5.105555555555554,0.96,1025.77
50401,Clear,8.666666666666666,8.261111111111111,0.95,1026.26
50403,Overcast,7.177777777777779,5.077777777777778,0.89,1025.46
50405,Overcast,7.76111111111111,5.52777777777778,0.89,1025.55
50406,Overcast,8.872222222222222,7.677777777777777,0.89,1025.75
50407,Overcast,9.9,8.42222222222222,0.85,1025.9
50408,Mostly Cloudy,11.161111111111111,11.161111111111111,0.8,1025.84
50414,Partly Cloudy,19.95555555555556,19.95555555555556,0.45,1024.15
50422,Partly Cloudy,12.011111111111113,12.011111111111113,0.84,1025.99
50423,Clear,1.1388888888888873,1.1388888888888873,0.92,1023.77
50427,Clear,0.1833333333333323,0.1833333333333323,0.93,1023.21
50428,Clear,-0.0166666666666672,-0.0166666666666672,0.92,1023.5
50432,Clear,9.8,9.8,0.68,1023.99
50433,Clear,12.288888888888888,12.288888888888888,0.57,1023.79
50434,Clear,13.777777777777777,13.777777777777777,0.48,1023.5
50435,Clear,14.911111111111111,14.911111111111111,0.48,1022.98
50436,Clear,15.005555555555553,15.005555555555553,0.44,1022.3
50437,Clear,14.97777777777778,14.97777777777778,0.44,1022.09
50438,Clear,14.955555555555556,14.955555555555556,0.44,1022.09
50439,Clear,13.044444444444444,13.044444444444444,0.5,1022.14
50440,Clear,8.838888888888887,8.838888888888887,0.67,1022.29
50441,Clear,7.105555555555555,7.105555555555555,0.74,1022.6
50442,Clear,6.105555555555557,6.105555555555557,0.8,1022.89
50447,Clear,3.3444444444444463,0.4166666666666667,0.89,1022.82
50448,Clear,1.4944444444444431,-2.3000000000000003,0.76,1025.2
50461,Mostly Cloudy,8.822222222222223,6.633333333333332,0.59,1022.1
50462,Mostly Cloudy,7.85,5.666666666666668,0.59,1021.9
50464,Mostly Cloudy,5.98888888888889,4.005555555555556,0.66,1022.34
50465,Partly Cloudy,5.038888888888889,2.833333333333334,0.6,1022.92
50467,Clear,3.905555555555556,0.5555555555555556,0.64,1023.72
50468,Clear,3.3500000000000005,-0.1222222222222216,0.64,1024.32
50469,Clear,2.7500000000000018,-0.7000000000000008,0.68,1024.57
50470,Clear,1.6888888888888884,-2.1611111111111114,0.69,1025.04
50471,Clear,1.0833333333333348,-3.394444444444444,0.72,1025.43
50473,Clear,0.0222222222222217,-3.572222222222222,0.73,1026.51
50475,Partly Cloudy,-0.994444444444444,-4.722222222222222,0.79,1027.35
50478,Partly Cloudy,-0.9888888888888896,-4.400000000000001,0.82,1028.7
50480,Mostly Cloudy,1.161111111111113,-1.8222222222222229,0.75,1030.41
50482,Overcast,4.9833333333333325,2.738888888888889,0.65,1031.97
50486,Mostly Cloudy,7.711111111111112,5.233333333333334,0.58,1032.11
50488,Partly Cloudy,4.788888888888888,2.594444444444445,0.7,1033.23
50544,Mostly Cloudy,-1.1055555555555547,-1.1055555555555547,0.84,1027.87
50553,Partly Cloudy,2.377777777777778,2.377777777777778,0.84,1033.33
50562,Mostly Cloudy,2.511111111111113,2.511111111111113,0.73,1028.17
50563,Overcast,2.0222222222222226,2.0222222222222226,0.73,1027.41
50565,Mostly Cloudy,0.9833333333333352,0.9833333333333352,0.79,1027.38
50566,Mostly Cloudy,0.3999999999999993,0.3999999999999993,0.85,1026.7
50577,Partly Cloudy,4.877777777777778,4.877777777777778,0.67,1025.11
50578,Partly Cloudy,7.15,7.15,0.52,1025.0
50580,Clear,8.783333333333335,8.783333333333335,0.47,1023.62
50581,Clear,8.838888888888887,7.73888888888889,0.38,1023.48
50582,Clear,7.727777777777776,7.727777777777776,0.5,1023.58
50583,Partly Cloudy,6.0888888888888895,6.0888888888888895,0.54,1023.51
50584,Partly Cloudy,2.727777777777776,2.727777777777776,0.62,1023.6
50585,Clear,-0.0944444444444453,-0.0944444444444453,0.76,1024.2
50586,Clear,-0.9277777777777788,-3.394444444444444,0.82,1024.28
50587,Clear,-1.25,-1.25,0.88,1024.5
50588,Clear,-1.2944444444444434,-1.2944444444444434,0.86,1024.6
50589,Clear,-3.544444444444444,-3.544444444444444,0.89,1024.74
50590,Partly Cloudy,-3.4722222222222223,-3.4722222222222223,0.86,1025.29
50592,Clear,-3.3000000000000007,-3.3000000000000007,0.92,1027.52
50600,Clear,-0.1555555555555562,-3.311111111111112,0.83,1026.7
50601,Clear,2.0444444444444443,-0.127777777777778,0.75,1026.61
50602,Clear,3.888888888888889,1.161111111111113,0.65,1026.5
50603,Clear,5.022222222222222,2.5277777777777763,0.61,1026.3
50604,Clear,6.277777777777776,4.466666666666666,0.55,1025.99
